AccountId,ParentAccountRef,Type,Code,Title,Title_En,IsActive,CashFlowCategory,OpeningBalance,BalanceType,HasBalanceTypeCheck,HasDL,HasCurrency,HasCurrencyConversion,HasTracking,HasTrackingCheck,Version,Creator,CreationDate,LastModifier,LastModificationDate,ShowInCompanyDashboard,ShowInAccountAnalysisReport
-5,,0,0,حسابها,حسابها,True,0,,3,False,False,False,False,False,False,0,1,2018-03-05 13:34:02.503000,1,2018-03-05 13:34:02.503000,False,False
465,-5,1,11,داراييهاي غيرجاري,داراييهاي غيرجاري,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 11:47:12,1,2024-03-03 11:47:12,False,False
466,-5,1,12,داراييهاي جاري,داراييهاي جاري,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 11:47:12,1,2024-03-03 11:47:12,False,False
467,-5,1,21,حقوق صاحبان سهام,حقوق صاحبان سهام,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 11:47:13,1,2024-03-03 11:47:13,False,False
468,-5,1,31,بدهيهاي غير جاري,بدهيهاي غير جاري,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 11:47:13,1,2024-03-03 11:47:13,False,False
469,-5,1,32,بدهيهاي جاري,بدهيهاي جاري,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 11:47:13,1,2024-03-03 11:47:13,False,False
470,-5,1,41,فروش و درآمدها,فروش و درآمدها,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 11:47:13,1,2024-03-03 11:47:13,False,False
471,-5,1,51,بهاي تمام شده كالاي فروش رفته - مخارج پيمان,بهاي تمام شده كالاي فروش رفته - مخارج پيمان,True,0,,2,False,False,False,False,False,False,2,1,2024-03-03 11:47:13,1,2024-03-03 12:31:31,False,False
472,-5,1,61,هزينه هاي فعاليت,هزينه هاي فعاليت,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 11:47:13,1,2024-03-03 11:47:13,False,False
473,-5,1,62,ساير هزينه ها و درآمدهاي غير عملياتي,ساير هزينه ها و درآمدهاي غير عملياتي,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 11:47:13,1,2024-03-03 11:47:13,False,False
474,-5,1,91,حسابهاي انتظامي,حسابهاي انتظامي,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 11:47:13,1,2024-03-03 11:47:13,False,False
603,466,2,10,موجودي نقد وبانك,موجودي نقد وبانك,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:21,1,2024-03-03 12:00:21,False,False
604,466,2,11,سپرده هاي كوتاه مدت,سپرده هاي كوتاه مدت,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:21,1,2024-03-03 12:00:21,False,False
605,466,2,12,حسابهاو اسناد دريافتني,حسابهاو اسناد دريافتني,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:23,1,2024-03-03 12:00:23,False,False
606,466,2,13,ساير حسابهاي دريافتني,ساير حسابهاي دريافتني,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:23,1,2024-03-03 12:00:23,False,False
607,466,2,14,سرمايه گذاري‌هاي كوتاه مدت,سرمايه گذاري‌هاي كوتاه مدت,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:23,1,2024-03-03 12:00:23,False,False
608,466,2,15,موجودي موادوكالا,موجودي موادوكالا,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:23,1,2024-03-03 12:00:23,False,False
609,466,2,16,كار درجريان ساخت,كار درجريان ساخت,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:23,1,2024-03-03 12:00:23,False,False
610,466,2,17,سفارشات واقلام در راه,سفارشات واقلام در راه,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:25,1,2024-03-03 12:00:25,False,False
611,466,2,18,پيش پرداختها,پيش پرداختها,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:25,1,2024-03-03 12:00:25,False,False
612,465,2,10,دارايي‌هاي ثابت,دارايي‌هاي ثابت,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:25,1,2024-03-03 12:00:25,False,False
613,465,2,11,استهلاك انباشته,استهلاك انباشته,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:27,1,2024-03-03 12:00:27,False,False
614,465,2,12,سپرده‌هاو مطالبات بلند مدت,سپرده‌هاو مطالبات بلند مدت,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:27,1,2024-03-03 12:00:27,False,False
615,465,2,13,ساير دارائيها,ساير دارائيها,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:27,1,2024-03-03 12:00:27,False,False
616,469,2,10,حسابها و اسناد پرداختني,حسابها و اسناد پرداختني,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:27,1,2024-03-03 12:00:27,False,False
617,469,2,11,ساير حسابهاي پرداختني,ساير حسابهاي پرداختني,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:27,1,2024-03-03 12:00:27,False,False
618,469,2,12,پيش‌دريافتها,پيش‌دريافتها,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:27,1,2024-03-03 12:00:27,False,False
619,469,2,13,ذخيره ماليات,ذخيره ماليات,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
620,469,2,14, ساير ذخاير, ساير ذخاير,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
621,468,2,10, حسابها و اسناد پرداختني بلند مدت, حسابها و اسناد پرداختني بلند مدت,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
622,468,2,11,تسهيلات مالي دريافتي بلند مدت,تسهيلات مالي دريافتي بلند مدت,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
623,468,2,12, ذخيره مزاياي پايان خدمت كاركنان, ذخيره مزاياي پايان خدمت كاركنان,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
624,467,2,10,سرمايه,سرمايه,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
625,467,2,11,اندوخته قانوني,اندوخته قانوني,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
626,467,2,12,سود (زيان) انباشته,سود (زيان) انباشته,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
627,467,2,13,سود (زيان) جاري,سود (زيان) جاري,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
628,467,2,14,تقسيم سود,تقسيم سود,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
629,470,2,10,فروش,فروش,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
630,470,2,11,برگشت از فروش وتخفيفات,برگشت از فروش وتخفيفات,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
631,470,2,12,ساير درآمد‌ها و هزينه‌هاي عملياتي,ساير درآمد‌ها و هزينه‌هاي عملياتي,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
632,471,2,10,بهاي تمام شده كالاي فروش رفته,بهاي تمام شده كالاي فروش رفته,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
633,472,2,10,هزينه هاي حقوق ودستمزد,هزينه هاي حقوق ودستمزد,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
634,472,2,11,هزينه هاي كاركنان,هزينه هاي كاركنان,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
635,472,2,12,هزينه هاي عملياتي,هزينه هاي عملياتي,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
636,472,2,13,هزينه‌هاي‌ استهلاك,هزينه‌هاي‌ استهلاك,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
637,473,2,10,هزينه‌هاي بازاريابي و توزيع و فروش,هزينه‌هاي بازاريابي و توزيع و فروش,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:28,1,2024-03-03 12:00:28,False,False
638,473,2,11,هزينه هاي مالي,هزينه هاي مالي,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:29,1,2024-03-03 12:00:29,False,False
639,473,2,13,ساير هزينه ها و درآمدهاي غير عملياتي,ساير هزينه ها و درآمدهاي غير عملياتي,True,0,,1,False,False,False,False,False,False,2,1,2024-03-03 12:00:30,1,2024-03-03 12:11:43,False,False
640,474,2,10,حسابهاي انتظامي به نفع شركت,حسابهاي انتظامي به نفع شركت,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:00:30,1,2024-03-03 12:00:30,False,False
641,474,2,11,حسابهاي انتظامي به عهده شركت,حسابهاي انتظامي به عهده شركت,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:00:30,1,2024-03-03 12:00:30,False,False
642,474,2,12,طرف حسابهاي انتظامي,طرف حسابهاي انتظامي,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:00:32,1,2024-03-03 12:00:32,False,False
643,465,2,14,دارايي هاي در دست تكميل,دارايي هاي در دست تكميل,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:00:32,1,2024-03-03 12:00:32,False,False
644,467,2,15,جاري شركاء,جاري شركاء,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:00:32,1,2024-03-03 12:00:32,False,False
645,603,3,03,تنخواه گردانهاي ريالي,تنخواه گردانهاي ريالي,True,0,,1,True,True,False,False,True,False,1,1,2024-03-03 12:01:29,1,2024-03-03 12:01:29,False,False
646,603,3,04,تنخواه گردانهاي ارزي,تنخواه گردانهاي ارزي,False,0,,1,True,True,True,True,True,False,2,1,2024-03-03 12:01:30,1,2026-03-16 12:37:58,False,False
647,603,3,09,وجوه در راه,وجوه در راه,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
648,603,3,10,موجودي واريز نامه هاي ارزي,موجودي واريز نامه هاي ارزي,True,0,,1,False,False,True,False,True,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
649,604,3,01,سپرده هاي گمركي,سپرده هاي گمركي,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
650,604,3,02,سپرده ضمانتنامه هاي بانكي,سپرده ضمانتنامه هاي بانكي,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
651,604,3,03,ساير سپرده‌ها,ساير سپرده‌ها,True,0,,2,False,True,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
652,605,3,05,ذخيره مطالبات مشكوك الوصول,ذخيره مطالبات مشكوك الوصول,True,0,,2,False,True,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
653,606,3,01,مساعده حقوق,مساعده حقوق,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
654,606,3,02,وام  كاركنان,وام  كاركنان,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
655,607,3,01,سپرده‌هاي كوتاه مدت نزدبانكها,سپرده‌هاي كوتاه مدت نزدبانكها,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
656,608,3,01,موجودي مواد اوليه,موجودي مواد اوليه,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
657,608,3,02,موجودي قطعات و لوازم يدكي,موجودي قطعات و لوازم يدكي,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:01:30,1,2024-03-03 12:01:30,False,False
