UserAccessID,UserRef,LogicalResource,HasAccess
5339,9,ReceiptAndPayment.ReceiptManagement.Receipt.ExcelImport,True
5340,9,ReceiptAndPayment.ReceiptManagement.Receipt.PrintingReport,True
5341,9,ReceiptAndPayment.ReceiptManagement.ReceiptChequeBanking.ExcelExport,True
5342,9,ReceiptAndPayment.ReceiptManagement.ReceiptChequeBanking.ExcelImport,True
5343,9,ReceiptAndPayment.ReceiptManagement.ReceiptChequeBanking.PrintingReport,True
5344,9,Sales.InvoiceManagement.Commission.ExcelExport,True
5345,9,Sales.InvoiceManagement.Commission.ExcelImport,True
5346,9,Sales.InvoiceManagement.Commission.PrintingReport,True
5347,9,Sales.InvoiceManagement.CommissionCalculation.ExcelExport,True
5348,9,Sales.InvoiceManagement.CommissionCalculation.ExcelImport,True
5349,9,Sales.InvoiceManagement.CommissionCalculation.PrintingReport,True
5350,9,Sales.InvoiceManagement.CommissionReview.ExcelExport,True
5351,9,Sales.InvoiceManagement.CommissionReview.PrintingReport,True
5352,9,Sales.InvoiceManagement.CustomsDeclaration.ExcelExport,True
5353,9,Sales.InvoiceManagement.CustomsDeclaration.ExcelImport,True
5354,9,Sales.InvoiceManagement.CustomsDeclaration.PrintingReport,True
5355,9,Sales.InvoiceManagement.Invoice.ExcelExport,True
5356,9,Sales.InvoiceManagement.Invoice.ExcelImport,True
5357,9,Sales.InvoiceManagement.Invoice.PrintingReport,True
5358,9,Sales.InvoiceManagement.Quotation.ExcelExport,True
5359,9,Sales.InvoiceManagement.Quotation.ExcelImport,True
5360,9,Sales.InvoiceManagement.Quotation.PrintingReport,True
5361,9,Sales.InvoiceManagement.ReturnedInvoice.ExcelExport,True
5362,9,Sales.InvoiceManagement.ReturnedInvoice.ExcelImport,True
5363,9,Sales.InvoiceManagement.ReturnedInvoice.PrintingReport,True
5364,9,Sales.InvoiceManagement.Review.ExcelExport,True
5365,9,Sales.InvoiceManagement.Review.PrintingReport,True
5366,9,Sales.SalePriceManagement.AdditionFactor.ExcelExport,True
5367,9,Sales.SalePriceManagement.AdditionFactor.ExcelImport,True
5368,9,Sales.SalePriceManagement.AdditionFactor.PrintingReport,True
5369,9,Sales.SalePriceManagement.Discount.ExcelExport,True
5370,9,Sales.SalePriceManagement.Discount.ExcelImport,True
5371,9,Sales.SalePriceManagement.Discount.PrintingReport,True
5372,9,Sales.SalePriceManagement.DiscountGroupItem.ExcelExport,True
5373,9,Sales.SalePriceManagement.DiscountGroupItem.ExcelImport,True
5374,9,Sales.SalePriceManagement.DiscountGroupItem.PrintingReport,True
5375,9,Sales.SalePriceManagement.ProductPack.ExcelExport,True
5376,9,Sales.SalePriceManagement.ProductPack.ExcelImport,True
5377,9,Sales.SalePriceManagement.ProductPack.PrintingReport,True
5378,9,Sales.SalePriceManagement.SaleType.ExcelExport,True
5379,9,Sales.SalePriceManagement.SaleType.ExcelImport,True
5380,9,Sales.SalePriceManagement.SaleType.PrintingReport,True
5381,9,WorkOrder.BasicData.ProductFormula.ExcelExport,True
5382,9,WorkOrder.BasicData.ProductFormula.ExcelImport,True
5383,9,WorkOrder.BasicData.ProductFormula.PrintingReport,True
5384,9,WorkOrder.WorkOrderOperations.ProductOrder.ExcelExport,True
5385,9,WorkOrder.WorkOrderOperations.ProductOrder.ExcelImport,True
5386,9,WorkOrder.WorkOrderOperations.ProductOrder.PrintingReport,True
5387,9,WorkOrder.WorkOrderOperations.ShowProductOrderReview.ExcelExport,True
5388,9,WorkOrder.WorkOrderOperations.ShowProductOrderReview.PrintingReport,True
5390,10,Sales.InvoiceManagement.CustomsDeclaration.New,True
5391,10,Sales.InvoiceManagement.CustomsDeclaration.Edit,True
5392,10,Sales.InvoiceManagement.CustomsDeclaration.View,True
5393,10,Sales.InvoiceManagement.CustomsDeclaration.Delete,True
5394,10,Sales.InvoiceManagement.CustomsDeclaration.List,True
5395,10,Sales.InvoiceManagement.CustomsDeclaration.Revoke,True
5396,10,Sales.InvoiceManagement.CustomsDeclaration.ExcelExport,True
5397,10,Sales.InvoiceManagement.CustomsDeclaration.ExcelImport,True
5398,10,Sales.InvoiceManagement.CustomsDeclaration.PrintingReport,True
5399,10,General.DebitCreditNoteManagement.DebitCreditNote.New,True
5400,10,General.DebitCreditNoteManagement.DebitCreditNote.Edit,True
5401,10,General.DebitCreditNoteManagement.DebitCreditNote.View,True
5402,10,General.DebitCreditNoteManagement.DebitCreditNote.Delete,True
5403,10,General.DebitCreditNoteManagement.DebitCreditNote.IssueAccVoucher,True
5404,10,General.DebitCreditNoteManagement.DebitCreditNote.ShowAccVoucher,True
5405,10,General.DebitCreditNoteManagement.DebitCreditNote.ShowReadOnlyAccVoucher,True
5406,10,General.DebitCreditNoteManagement.DebitCreditNote.DeleteAccVoucher,True
5407,10,General.DebitCreditNoteManagement.DebitCreditNote.List,True
5408,10,General.DebitCreditNoteManagement.DebitCreditNote.ExcelExport,True
5409,10,General.DebitCreditNoteManagement.DebitCreditNote.ExcelImport,True
5410,10,General.DebitCreditNoteManagement.DebitCreditNote.PrintingReport,True
5411,10,Sales.SalePriceManagement.PriceNote.Edit,True
5412,10,Sales.SalePriceManagement.PriceNote.List,True
5413,10,Sales.InvoiceManagement.Quotation.New,True
5414,10,Sales.InvoiceManagement.Quotation.Edit,True
5415,10,Sales.InvoiceManagement.Quotation.View,True
5416,10,Sales.InvoiceManagement.Quotation.Delete,True
5417,10,Sales.InvoiceManagement.Quotation.List,True
5418,10,Sales.InvoiceManagement.Quotation.ViewItemPriceSummarySaleQuotation,True
5419,10,Sales.InvoiceManagement.Quotation.ViewItemPriceSummarySaleToCustomerQuotation,True
5420,10,Sales.InvoiceManagement.Quotation.ViewItemPriceSummaryBuyQuotation,True
5421,10,Sales.InvoiceManagement.Quotation.ExcelExport,True
5422,10,Sales.InvoiceManagement.Quotation.ExcelImport,True
5423,10,Sales.InvoiceManagement.Quotation.PrintingReport,True
5424,10,General.BillManagement.PartyBill.New,True
5425,10,General.BillManagement.PartyBill.Edit,True
5426,10,General.BillManagement.PartyBill.Delete,True
5427,10,General.BillManagement.PartyBill.List,True
5428,10,General.BillManagement.PartyBill.ExcelExport,True
5429,10,General.BillManagement.PartyBill.ExcelImport,True
5430,10,General.BillManagement.PartyBill.PrintingReport,True
5431,10,Sales.SalePriceManagement.AdditionFactor.New,True
5432,10,Sales.SalePriceManagement.AdditionFactor.Edit,True
5433,10,Sales.SalePriceManagement.AdditionFactor.Delete,True
5434,10,Sales.SalePriceManagement.AdditionFactor.List,True
5435,10,Sales.SalePriceManagement.AdditionFactor.ExcelExport,True
5436,10,Sales.SalePriceManagement.AdditionFactor.ExcelImport,True
5437,10,Sales.SalePriceManagement.AdditionFactor.PrintingReport,True
5438,10,Sales.InvoiceManagement.ClosingOperation.ClosingCustomers,True
5439,10,Sales.InvoiceManagement.ClosingOperation.OpeningCustomers,True
5440,10,Sales.InvoiceManagement.ReturnedInvoice.New,True
5441,10,Sales.InvoiceManagement.ReturnedInvoice.Edit,True
5442,10,Sales.InvoiceManagement.ReturnedInvoice.View,True
5443,10,Sales.InvoiceManagement.ReturnedInvoice.Delete,True
5444,10,Sales.InvoiceManagement.ReturnedInvoice.IssueReturnedInvoiceVoucher,True
5445,10,Sales.InvoiceManagement.ReturnedInvoice.DeleteReturnedInvoiceVoucher,True
5446,10,Sales.InvoiceManagement.ReturnedInvoice.ShowReturnedInvoiceVoucher,True
5447,10,Sales.InvoiceManagement.ReturnedInvoice.ShowReturnedInvoiceReadOnlyVoucher,True
5448,10,Sales.InvoiceManagement.ReturnedInvoice.InvoiceInventoryDeliveryReturn,True
5449,10,Sales.InvoiceManagement.ReturnedInvoice.DeleteInvoiceInventoryDeliveryReturn,True
5450,10,Sales.InvoiceManagement.ReturnedInvoice.List,True
5451,10,Sales.InvoiceManagement.ReturnedInvoice.IssuePayment,True
5452,10,Sales.InvoiceManagement.ReturnedInvoice.DeletePayment,True
5453,10,Sales.InvoiceManagement.ReturnedInvoice.ExcelExport,True
5454,10,Sales.InvoiceManagement.ReturnedInvoice.ExcelImport,True
5455,10,Sales.InvoiceManagement.ReturnedInvoice.PrintingReport,True
5456,10,Sales.InvoiceManagement.Invoice.New,True
5457,10,Sales.InvoiceManagement.Invoice.Edit,True
5458,10,Sales.InvoiceManagement.Invoice.View,True
5459,10,Sales.InvoiceManagement.Invoice.Delete,True
5460,10,Sales.InvoiceManagement.Invoice.Revoke,True
5461,10,Sales.InvoiceManagement.Invoice.IssueInvoiceVoucher,True
5462,10,Sales.InvoiceManagement.Invoice.DeleteInvoiceVoucher,True
5463,10,Sales.InvoiceManagement.Invoice.ShowInvoiceVoucher,True
5464,10,Sales.InvoiceManagement.Invoice.IssueReceipt,True
5465,10,Sales.InvoiceManagement.Invoice.DeleteReceipt,True
5466,10,Sales.InvoiceManagement.Invoice.InvoiceInventoryDelivery,True
5467,10,Sales.InvoiceManagement.Invoice.DeleteInvoiceInventoryDelivery,True
5468,10,Sales.InvoiceManagement.Invoice.ShowInvoiceReadOnlyVoucher,True
5469,10,Sales.InvoiceManagement.Invoice.ViewItemPriceSummarySale,True
5470,10,Sales.InvoiceManagement.Invoice.ViewItemPriceSummarySaleToCustomer,True
5471,10,Sales.InvoiceManagement.Invoice.ViewItemPriceSummaryBuy,True
5472,10,Sales.InvoiceManagement.Invoice.List,True
5473,10,Sales.InvoiceManagement.Invoice.ExcelExport,True
5474,10,Sales.InvoiceManagement.Invoice.ExcelImport,True
5475,10,Sales.InvoiceManagement.Invoice.PrintingReport,True
5476,10,General.BillManagement.PartyRemainderReview.ViewPartyRemainderReview,True
5477,10,General.BillManagement.PartyRemainderReview.ViewCustomerRemain,True
5478,10,General.BillManagement.PartyRemainderReview.ViewVendorRemain,True
5479,10,General.BillManagement.PartyRemainderReview.ViewBrokerRemain,True
5480,10,General.BillManagement.PartyRemainderReview.ViewOtherRemain,True
5481,10,General.BillManagement.PartyRemainderReview.ViewPettyCashRemain,True
5482,10,General.BillManagement.PartyRemainderReview.ExcelExport,True
5483,10,General.BillManagement.PartyRemainderReview.PrintingReport,True
5484,10,Sales.InvoiceManagement.Review,True
5485,10,Sales.InvoiceManagement.Review.ProfitSheet,True
5486,10,Sales.InvoiceManagement.Review.ExcelExport,True
5487,10,Sales.InvoiceManagement.Review.PrintingReport,True
5488,10,Sales.SalePriceManagement.SaleType.New,True
5489,10,Sales.SalePriceManagement.SaleType.Edit,True
5490,10,Sales.SalePriceManagement.SaleType.Delete,True
5491,10,Sales.SalePriceManagement.SaleType.List,True
5492,10,Sales.SalePriceManagement.SaleType.ExcelExport,True
5493,10,Sales.SalePriceManagement.SaleType.ExcelImport,True
5494,10,Sales.SalePriceManagement.SaleType.PrintingReport,True
5495,10,Inventory.StockManagement.InventoryItemRelation,True
5496,10,Inventory.ItemManagement.CompoundBarCode.New,True
5497,10,Inventory.ItemManagement.CompoundBarCode.Edit,True
5498,10,Inventory.ItemManagement.CompoundBarCode.Delete,True
5499,10,Inventory.ItemManagement.CompoundBarCode.List,True
5500,10,Inventory.ItemManagement.CompoundBarCode.ExcelExport,True
5501,10,Inventory.ItemManagement.CompoundBarCode.ExcelImport,True
5502,10,Inventory.ItemManagement.CompoundBarCode.PrintingReport,True
5503,10,Inventory.StockManagement.Stock.New,True
5504,10,Inventory.StockManagement.Stock.Edit,True
5505,10,Inventory.StockManagement.Stock.Delete,True
5506,10,Inventory.StockManagement.Stock.List,True
5507,10,Inventory.StockManagement.Stock.ExcelExport,True
5508,10,Inventory.StockManagement.Stock.ExcelImport,True
5509,10,Inventory.StockManagement.Stock.PrintingReport,True
5510,10,Inventory.InventoryOperations.InventoryBalancing.New,True
5511,10,Inventory.InventoryOperations.InventoryBalancing.Edit,True
5512,10,Inventory.InventoryOperations.InventoryBalancing.View,True
5513,10,Inventory.InventoryOperations.InventoryBalancing.Delete,True
5514,10,Inventory.InventoryOperations.InventoryBalancing.List,True
5515,10,Inventory.InventoryOperations.InventoryBalancing.IssueViewShortageDiffDoc,True
5516,10,Inventory.InventoryOperations.InventoryBalancing.DeleteShortageDiffDoc,True
5517,10,Inventory.InventoryOperations.InventoryBalancing.IssueViewRedundancyDiffDoc,True
5518,10,Inventory.InventoryOperations.InventoryBalancing.DeleteRedundancyDiffDoc,True
5519,10,Inventory.InventoryOperations.InventoryBalancing.ExcelExport,True
5520,10,Inventory.InventoryOperations.InventoryBalancing.ExcelImport,True
5521,10,Inventory.InventoryOperations.InventoryBalancing.PrintingReport,True
5522,10,Inventory.InventoryOperations.InventoryDeliveryReturn.New,True
5523,10,Inventory.InventoryOperations.InventoryDeliveryReturn.Edit,True
5524,10,Inventory.InventoryOperations.InventoryDeliveryReturn.View,True
5525,10,Inventory.InventoryOperations.InventoryDeliveryReturn.Delete,True
5526,10,Inventory.InventoryOperations.InventoryDeliveryReturn.IssueAccVoucher,True
5527,10,Inventory.InventoryOperations.InventoryDeliveryReturn.ShowAccVoucher,True
5528,10,Inventory.InventoryOperations.InventoryDeliveryReturn.ShowReadOnlyAccVoucher,True
5529,10,Inventory.InventoryOperations.InventoryDeliveryReturn.DeleteAccVoucher,True
5530,10,Inventory.InventoryOperations.InventoryDeliveryReturn.List,True
5531,10,Inventory.InventoryOperations.InventoryDeliveryReturn.ExcelExport,True
5532,10,Inventory.InventoryOperations.InventoryDeliveryReturn.ExcelImport,True
5533,10,Inventory.InventoryOperations.InventoryDeliveryReturn.PrintingReport,True
5534,10,Inventory.InventoryOperations.InventoryReceiptReturn.New,True
5535,10,Inventory.InventoryOperations.InventoryReceiptReturn.Edit,True
5536,10,Inventory.InventoryOperations.InventoryReceiptReturn.View,True
5537,10,Inventory.InventoryOperations.InventoryReceiptReturn.Delete,True
5538,10,Inventory.InventoryOperations.InventoryReceiptReturn.IssueAccVoucher,True
5539,10,Inventory.InventoryOperations.InventoryReceiptReturn.ShowAccVoucher,True
5540,10,Inventory.InventoryOperations.InventoryReceiptReturn.ShowReadOnlyAccVoucher,True
5541,10,Inventory.InventoryOperations.InventoryReceiptReturn.DeleteAccVoucher,True
5542,10,Inventory.InventoryOperations.InventoryReceiptReturn.List,True
5543,10,Inventory.InventoryOperations.InventoryReceiptReturn.ExcelExport,True
5544,10,Inventory.InventoryOperations.InventoryReceiptReturn.ExcelImport,True
5545,10,Inventory.InventoryOperations.InventoryReceiptReturn.PrintingReport,True
5546,10,Inventory.ItemManagement.ItemPropertyDefine,True
5547,10,Inventory.ItemManagement.VoucherItemTrackingSearch,True
5548,10,Inventory.ItemManagement.VoucherItemTrackingSearch.ExcelExport,True
5549,10,Inventory.ItemManagement.VoucherItemTrackingSearch.PrintingReport,True
5550,10,Inventory.InventoryOperations.InventoryDelivery.New,True
5551,10,Inventory.InventoryOperations.InventoryDelivery.Edit,True
5552,10,Inventory.InventoryOperations.InventoryDelivery.View,True
5553,10,Inventory.InventoryOperations.InventoryDelivery.Delete,True
5554,10,Inventory.InventoryOperations.InventoryDelivery.IssueAccVoucher,True
5555,10,Inventory.InventoryOperations.InventoryDelivery.ShowAccVoucher,True
5556,10,Inventory.InventoryOperations.InventoryDelivery.ShowReadOnlyAccVoucher,True
5557,10,Inventory.InventoryOperations.InventoryDelivery.DeleteAccVoucher,True
5558,10,Inventory.InventoryOperations.InventoryDelivery.IssueInvoice,True
5559,10,Inventory.InventoryOperations.InventoryDelivery.List,True
5560,10,Inventory.InventoryOperations.InventoryDelivery.ExcelExport,True
5561,10,Inventory.InventoryOperations.InventoryDelivery.ExcelImport,True
5562,10,Inventory.InventoryOperations.InventoryDelivery.PrintingReport,True
5563,10,Inventory.InventoryOperations.InventoryAmountAccess,True
5564,10,Inventory.InventoryOperations.InventoryReceipt.New,True
5565,10,Inventory.InventoryOperations.InventoryReceipt.Edit,True
5566,10,Inventory.InventoryOperations.InventoryReceipt.View,True
5567,10,Inventory.InventoryOperations.InventoryReceipt.Delete,True
5568,10,Inventory.InventoryOperations.InventoryReceipt.IssueAccVoucher,True
5569,10,Inventory.InventoryOperations.InventoryReceipt.DeleteAccVoucher,True
5570,10,Inventory.InventoryOperations.InventoryReceipt.ShowAccVoucher,True
5571,10,Inventory.InventoryOperations.InventoryReceipt.ShowReadOnlyAccVoucher,True
5572,10,Inventory.InventoryOperations.InventoryReceipt.IssuePayment,True
5573,10,Inventory.InventoryOperations.InventoryReceipt.DeletePayment,True
5574,10,Inventory.InventoryOperations.InventoryReceipt.List,True
5575,10,Inventory.InventoryOperations.InventoryReceipt.ViewItemPriceSummary,True
5576,10,Inventory.InventoryOperations.InventoryReceipt.ExcelExport,True
5577,10,Inventory.InventoryOperations.InventoryReceipt.ExcelImport,True
5578,10,Inventory.InventoryOperations.InventoryReceipt.PrintingReport,True
5579,10,General.FormulaManagement.CalculationElement.New,True
5580,10,General.FormulaManagement.CalculationElement.Edit,True
5581,10,General.FormulaManagement.CalculationElement.Delete,True
5582,10,General.FormulaManagement.CalculationElement.List,True
5583,10,General.FormulaManagement.CalculationElement.ExcelExport,True
5584,10,General.FormulaManagement.CalculationElement.ExcelImport,True
5585,10,General.FormulaManagement.CalculationElement.PrintingReport,True
5586,10,Inventory.InventoryOperations.ClosingOperation.ClosingStocks,True
5587,10,Inventory.InventoryOperations.ClosingOperation.OpeningStocks,True
5588,10,Inventory.InventoryOperations.ClosingOperation.ClosingVendors,True
5589,10,Inventory.InventoryOperations.ClosingOperation.OpeningVendors,True
5590,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.New,True
5591,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.Edit,True
5592,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.View,True
5593,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.Delete,True
5594,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.IssuePayment,True
5595,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.DeletePayment,True
5596,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.List,True
5597,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.ViewItemPriceSummary,True
5598,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.ExcelExport,True
5599,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.ExcelImport,True
5600,10,Inventory.InventoryOperations.InventoryPurchaseInvoice.PrintingReport,True
5601,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.New,True
5602,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.Edit,True
5603,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.View,True
5604,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.Delete,True
5605,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.IssuePayment,True
5606,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.DeletePayment,True
5607,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.IssueAccVoucher,True
5608,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.ShowAccVoucher,True
5609,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.ShowReadOnlyAccVoucher,True
5610,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.DeleteAccVoucher,True
5611,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.List,True
5612,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.ViewItemPriceSummary,True
5613,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.ExcelExport,True
5614,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.ExcelImport,True
5615,10,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.PrintingReport,True
5616,10,General.FormulaManagement.CalculationFormula.New,True
5617,10,General.FormulaManagement.CalculationFormula.Edit,True
5618,10,General.FormulaManagement.CalculationFormula.Delete,True
5619,10,General.FormulaManagement.CalculationFormula.List,True
5620,10,General.FormulaManagement.CalculationFormula.ExcelExport,True
5621,10,General.FormulaManagement.CalculationFormula.ExcelImport,True
5622,10,General.FormulaManagement.CalculationFormula.PrintingReport,True
5623,10,Inventory.InventoryOperations.Pricing.Pricing,True
5624,10,Inventory.InventoryOperations.Pricing.Undo,True
5625,10,Inventory.InventoryOperations.Pricing.List,True
5626,10,Inventory.InventoryOperations.Pricing.ExcelExport,True
5627,10,Inventory.InventoryOperations.Pricing.ExcelImport,True
5628,10,Inventory.InventoryOperations.Pricing.PrintingReport,True
5629,10,Inventory.InventoryOperations.ProductionPricing,True
5630,10,Inventory.InventoryOperations.ItemCardex,True
5631,10,Inventory.InventoryOperations.ItemCardex.ExcelExport,True
5632,10,Inventory.InventoryOperations.ItemCardex.PrintingReport,True
5633,10,Inventory.ItemManagement.Item.New,True
5634,10,Inventory.ItemManagement.Item.Edit,True
5635,10,Inventory.ItemManagement.Item.Delete,True
5636,10,Inventory.ItemManagement.Item.List,True
5637,10,Inventory.ItemManagement.Item.ExcelExport,True
5638,10,Inventory.ItemManagement.Item.ExcelImport,True
5639,10,Inventory.ItemManagement.Item.PrintingReport,True
5640,10,Inventory.ItemManagement.Group.New,True
5641,10,Inventory.ItemManagement.Group.Edit,True
5642,10,Inventory.ItemManagement.Group.Delete,True
5643,10,Inventory.ItemManagement.Group.List,True
5644,10,Inventory.ItemManagement.Group.ExcelExport,True
5645,10,Inventory.ItemManagement.Group.ExcelImport,True
5646,10,Inventory.ItemManagement.Group.PrintingReport,True
5647,10,Inventory.InventoryOperations.Review.QuantityReview,True
5648,10,Inventory.InventoryOperations.Review.PriceReview,True
5649,10,Inventory.InventoryOperations.Review.ExcelExport,True
5650,10,Inventory.InventoryOperations.Review.PrintingReport,True
5651,10,Inventory.UnitManagement.Unit.New,True
5652,10,Inventory.UnitManagement.Unit.Edit,True
5653,10,Inventory.UnitManagement.Unit.Delete,True
5654,10,Inventory.UnitManagement.Unit.List,True
5655,10,Inventory.UnitManagement.Unit.ExcelExport,True
5656,10,Inventory.UnitManagement.Unit.ExcelImport,True
5657,10,Inventory.UnitManagement.Unit.PrintingReport,True
5658,10,ReceiptAndPayment.PaymentManagement.RefundCheque.New,True
5659,10,ReceiptAndPayment.PaymentManagement.RefundCheque.Edit,True
5660,10,ReceiptAndPayment.PaymentManagement.RefundCheque.Delete,True
5661,10,ReceiptAndPayment.PaymentManagement.RefundCheque.IssueAccVoucher,True
5662,10,ReceiptAndPayment.PaymentManagement.RefundCheque.ShowAccVoucher,True
5663,10,ReceiptAndPayment.PaymentManagement.RefundCheque.ShowReadOnlyAccVoucher,True
5664,10,ReceiptAndPayment.PaymentManagement.RefundCheque.DeleteAccVoucher,True
5665,10,ReceiptAndPayment.PaymentManagement.RefundCheque.ChequeSearch,True
5666,10,ReceiptAndPayment.PaymentManagement.RefundCheque.List,True
5667,10,ReceiptAndPayment.PaymentManagement.RefundCheque.ExcelExport,True
5668,10,ReceiptAndPayment.PaymentManagement.RefundCheque.ExcelImport,True
5669,10,ReceiptAndPayment.PaymentManagement.RefundCheque.PrintingReport,True
5670,10,ReceiptAndPayment.PaymentManagement.Payment.New,True
5671,10,ReceiptAndPayment.PaymentManagement.Payment.Edit,True
5672,10,ReceiptAndPayment.PaymentManagement.Payment.View,True
5673,10,ReceiptAndPayment.PaymentManagement.Payment.Delete,True
5674,10,ReceiptAndPayment.PaymentManagement.Payment.IssueAccVoucher,True
5675,10,ReceiptAndPayment.PaymentManagement.Payment.ShowAccVoucher,True
5676,10,ReceiptAndPayment.PaymentManagement.Payment.ShowReadOnlyAccVoucher,True
5677,10,ReceiptAndPayment.PaymentManagement.Payment.DeleteAccVoucher,True
5678,10,ReceiptAndPayment.PaymentManagement.Payment.ChequeSearch,True
5679,10,ReceiptAndPayment.PaymentManagement.Payment.List,True
5680,10,ReceiptAndPayment.PaymentManagement.Payment.ExcelExport,True
5681,10,ReceiptAndPayment.PaymentManagement.Payment.ExcelImport,True
5682,10,ReceiptAndPayment.PaymentManagement.Payment.PrintingReport,True
5683,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.New,True
5684,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.Delete,True
5685,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.View,True
5686,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.Edit,True
5687,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.List,True
5688,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.SettlementPartySettlement,True
5689,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.ExcelExport,True
5690,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.ExcelImport,True
5691,10,ReceiptAndPayment.PartySettlementManagement.PartySettlement.PrintingReport,True
5692,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.New,True
5693,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.Edit,True
5694,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.Delete,True
5695,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.Receipt,True
5696,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.DeleteReceipt,True
5697,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.List,True
5698,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.ExcelExport,True
5699,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.ExcelImport,True
5700,10,ReceiptAndPayment.ReceiptManagement.PosSettlement.PrintingReport,True
5701,10,ReceiptAndPayment.ReceiptManagement.GeneralSearchCheque,True
5702,10,ReceiptAndPayment.BasicData.BankAccount.New,True
5703,10,ReceiptAndPayment.BasicData.BankAccount.Edit,True
5704,10,ReceiptAndPayment.BasicData.BankAccount.Delete,True
5705,10,ReceiptAndPayment.BasicData.BankAccount.List,True
5706,10,ReceiptAndPayment.BasicData.BankAccount.ExcelExport,True
5707,10,ReceiptAndPayment.BasicData.BankAccount.ExcelImport,True
5708,10,ReceiptAndPayment.BasicData.BankAccount.PrintingReport,True
5709,10,ReceiptAndPayment.BasicData.Pos.New,True
5710,10,ReceiptAndPayment.BasicData.Pos.Edit,True
5711,10,ReceiptAndPayment.BasicData.Pos.Delete,True
5712,10,ReceiptAndPayment.BasicData.Pos.List,True
5713,10,ReceiptAndPayment.BasicData.Pos.ExcelExport,True
5714,10,ReceiptAndPayment.BasicData.Pos.ExcelImport,True
5715,10,ReceiptAndPayment.BasicData.Pos.PrintingReport,True
5716,10,ReceiptAndPayment.BasicData.ChequeBook.New,True
5717,10,ReceiptAndPayment.BasicData.ChequeBook.Edit,True
5718,10,ReceiptAndPayment.BasicData.ChequeBook.Delete,True
5719,10,ReceiptAndPayment.BasicData.ChequeBook.List,True
5720,10,ReceiptAndPayment.BasicData.ChequeBook.ExcelExport,True
5721,10,ReceiptAndPayment.BasicData.ChequeBook.ExcelImport,True
5722,10,ReceiptAndPayment.BasicData.ChequeBook.PrintingReport,True
5723,10,ReceiptAndPayment.ReceiptManagement.Receipt.New,True
5724,10,ReceiptAndPayment.ReceiptManagement.Receipt.Edit,True
5725,10,ReceiptAndPayment.ReceiptManagement.Receipt.View,True
5726,10,ReceiptAndPayment.ReceiptManagement.Receipt.Delete,True
5727,10,ReceiptAndPayment.ReceiptManagement.Receipt.IssueAccVoucher,True
5728,10,ReceiptAndPayment.ReceiptManagement.Receipt.ShowAccVoucher,True
5729,10,ReceiptAndPayment.ReceiptManagement.Receipt.DeleteAccVoucher,True
5730,10,ReceiptAndPayment.ReceiptManagement.Receipt.ShowReadOnlyAccVoucher,True
5731,10,ReceiptAndPayment.ReceiptManagement.Receipt.ChequeSearch,True
5732,10,ReceiptAndPayment.ReceiptManagement.Receipt.List,True
5733,10,ReceiptAndPayment.ReceiptManagement.Receipt.ExcelExport,True
5734,10,ReceiptAndPayment.ReceiptManagement.Receipt.ExcelImport,True
