LocationId,Title,Title_En,Code,Parent,Type,Version,Creator,CreationDate,LastModifier,LastModificationDate,MinistryofFinanceCode,TaxFileCode
4206,رويين,رويين,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902106,
4207,ايرج,ايرج,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902107,
4208,ميلانو,ميلانو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902108,
4209,پركانلو,پركانلو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902109,
4210,بام وصفي اباد,بام وصفي اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902200,
4211,بام,بام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902201,
4212,صفي اباد,صفي اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902202,
4213,كلاته فرش,كلاته فرش,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902901,
4214,كشتان,كشتان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1902902,
4215,بجنورد,بجنورد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903000,
4216,مركزي بجنورد,مركزي بجنورد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903100,
4217,الاداغ,الاداغ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903101,
4218,خوش منظر,خوش منظر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903102,
4219,باباامان,باباامان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903103,
4220,بدرانلو,بدرانلو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903104,
4221,جاجرم,جاجرم,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903200,
4222,گرمه,گرمه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903201,
4223,ميان دشت,ميان دشت,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903202,
4224,كلاته باقر,كلاته باقر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903203,
4225,جهاردسنخواست,جهاردسنخواست,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903204,
4226,سنخواست,سنخواست,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903205,
4227,جلگه شوقان,جلگه شوقان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903206,
4228,شوقان,شوقان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903207,
4229,گلستان,گلستان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903208,
4230,رباطقره بيل,رباطقره بيل,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903209,
4231,ايور,ايور,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903210,
4232,رازوجرگلان,رازوجرگلان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903300,
4233,راز,راز,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903301,
4234,جرگلان,جرگلان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903302,
4235,يكه سعودپايين,يكه سعودپايين,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903303,
4236,تنگه راز,تنگه راز,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903304,
4237,غلامان,غلامان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903305,
4238,گرمخان,گرمخان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903400,
4239,گيفان,گيفان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903401,
4240,گيفان عليا,گيفان عليا,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903402,
4241,حصارگرمخان,حصارگرمخان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903403,
4242,مانه وسملقان,مانه وسملقان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903500,
4243,اشخانه,اشخانه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903501,
4244,جيرانسو,جيرانسو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903502,
4245,گرماب,گرماب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903503,
4246,سملقان,سملقان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903504,
4247,قاضي,قاضي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903505,
4248,مانه,مانه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903506,
4249,پيش قلعه,پيش قلعه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903507,
4250,كهنه كن,كهنه كن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903903,
4251,ناوه,ناوه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903904,
4252,اركان,اركان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1903905,
4253,بيرجند,بيرجند,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904000,
4254,مركزي بيرجند,مركزي بيرجند,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904100,
4255,القورات,القورات,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904101,
4256,حاجي آباد - مركزي بيرجند,حاجي آباد - مركزي بيرجند,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904102,
4257,باقران,باقران,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904103,
4258,اميرآباد - مركزي بيرجند,اميرآباد - مركزي بيرجند,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904104,
4259,فشارود,فشارود,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904105,
4260,كندر - مركزي بيرجند,كندر - مركزي بيرجند,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904106,
4261,مود,مود,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904107,
4262,كاهشنگ,كاهشنگ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904108,
4263,مرك,مرك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904109,
4264,شاخنات,شاخنات,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904110,
4265,گازار,گازار,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904111,
4266,شاخن,شاخن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904112,
4267,خوسف,خوسف,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904200,
4268,جلگه ماژان,جلگه ماژان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904201,
4269,ماژان,ماژان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904202,
4270,براكوه,براكوه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904203,
4271,گل,گل,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904204,
4272,قلعه زري,قلعه زري,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904205,
4273,علي آباد - خوسف,علي آباد - خوسف,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904206,
4274,درميان,درميان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904300,
4275,اسديه,اسديه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904301,
4276,طبس مسينا,طبس مسينا,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904302,
4277,گزيك,گزيك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904303,
4278,فخرود,فخرود,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904304,
4279,گسك,گسك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904305,
4280,قهستان,قهستان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904306,
4281,درخش,درخش,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904307,
4282,سربيشه,سربيشه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904400,
4283,درح,درح,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904401,
4284,مومن اباد,مومن اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904402,
4285,سلم اباد,سلم اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904403,
4286,نهارجان,نهارجان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904404,
4287,كلاته سليمان,كلاته سليمان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904405,
4288,سرخاب,سرخاب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904901,
4289,شاهميران,شاهميران,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904902,
4290,پخت,پخت,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904903,
4291,بشگز,بشگز,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904905,
4292,فراشاد,فراشاد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904906,
4293,كازار,كازار,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904907,
4294,كاخكوك,كاخكوك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904908,
4295,نوتابچيك,نوتابچيك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904909,
4296,گاخكوك,گاخكوك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1904910,
4297,مركزي تايباد,مركزي تايباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905100,
4298,ميان ولايت - مركزي تايباد,ميان ولايت - مركزي تايباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905101,
4299,مشهدريزه,مشهدريزه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905102,
4300,پايين ولايت - مركزي تايباد,پايين ولايت - مركزي تايباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905103,
4301,كاريز,كاريز,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905104,
4302,كرات,كرات,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905105,
4303,باخزر,باخزر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905200,
4304,بالاولايت - باخزر,بالاولايت - باخزر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905201,
4305,قلعه نوعليا,قلعه نوعليا,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1905202,
4306,مركزي تربت جام,مركزي تربت جام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906100,
4307,ميان جام,ميان جام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906101,
4308,اسماعيل آباد - مركزي تربت جام,اسماعيل آباد - مركزي تربت جام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906102,
4309,جامرود,جامرود,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906103,
4310,چشمه گل,چشمه گل,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906104,
4311,پايين جام,پايين جام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906105,
4312,سميع اباد,سميع اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906106,
4313,جلگه موسي اباد,جلگه موسي اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906107,
4314,موسي اباد,موسي اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906108,
4315,نصراباد,نصراباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906200,
4316,كاريزان,كاريزان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906201,
4317,كاريزنو,كاريزنو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906202,
4318,بالاجام,بالاجام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906203,
4319,صالح اباد,صالح اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906300,
4320,اسماعيل آباد - صالح اباد,اسماعيل آباد - صالح اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906301,
4321,باغ كشمير,باغ كشمير,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906302,
4322,نقو,نقو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906303,
4323,جنت اباد,جنت اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906304,
4324,قلعه حمام,قلعه حمام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906305,
4325,جعفريه,جعفريه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906306,
4326,شفلو,شفلو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1906901,
4327,مركزي تربت حيدريه,مركزي تربت حيدريه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907100,
4328,بالاولايت - مركزي تربت حيدريه,بالاولايت - مركزي تربت حيدريه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907101,
4329,منظر,منظر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907102,
4330,پايين ولايت - مركزي تربت حيدريه,پايين ولايت - مركزي تربت حيدريه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907103,
4331,بوري اباد,بوري اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907104,
4332,بايك,بايك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907200,
4333,جلگه زاوه,جلگه زاوه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907300,
4334,دولت آباد,دولت آباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907301,
4335,زاوه,زاوه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907302,
4336,كاريزك ناگهاني,كاريزك ناگهاني,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907303,
4337,سليمان,سليمان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907304,
4338,چخماق,چخماق,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907305,
4339,صفاييه,صفاييه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907306,
4340,رشتخوار,رشتخوار,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907400,
4341,استانه,استانه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907401,
4342,باسفر,باسفر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907402,
4343,جنگل,جنگل,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907403,
4344,حسين آباد,حسين آباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907404,
4345,فيض اباد,فيض اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907500,
4346,ازغند,ازغند,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907501,
4347,شادمهر,شادمهر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907502,
4348,مه ولات,مه ولات,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907503,
4349,مهنه,مهنه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907504,
4350,كدكن,كدكن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907600,
4351,بالارخ,بالارخ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907601,
4352,سرهنگ,سرهنگ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907602,
4353,پايين رخ,پايين رخ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907603,
4354,نسر,نسر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907604,
4355,ميان رخ,ميان رخ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907605,
4356,رباطسنگ,رباطسنگ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907606,
4357,سرلگان,سرلگان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907901,
4358,داف,داف,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907902,
4359,سهل اباد,سهل اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907903,
4360,قوزان,قوزان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907904,
4361,مظفريه,مظفريه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907905,
4362,خماري,خماري,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1907906,
4363,مركزي چناران,مركزي چناران,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908100,
4364,خيراباد,خيراباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908101,
4365,رادكان,رادكان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908102,
4366,بق مج,بق مج,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908103,
4367,گلبهار,گلبهار,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908200,
4368,بيزكي,بيزكي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908201,
4369,محسن اباد,محسن اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908202,
4370,درزاب,درزاب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908203,
4371,گوارشگ,گوارشگ,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908204,
4372,گلمكان,گلمكان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908205,
4373,حاجي آباد,حاجي آباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1908901,
4374,مركزي خواف,مركزي خواف,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909100,
4375,بالاخواف,بالاخواف,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909101,
4376,چمن اباد,چمن اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909102,
4377,ميان خواف,ميان خواف,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909103,
4378,خرگرد,خرگرد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909104,
4379,سلامي,سلامي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909105,
4380,سنگان,سنگان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909200,
4381,پايين خواف,پايين خواف,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909201,
4382,بستان,بستان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909202,
4383,نيازاباد,نيازاباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909203,
4384,جلگه زوزن,جلگه زوزن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909300,
4385,زوزن,زوزن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909301,
4386,كبير,كبير,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909302,
4387,ابراهيمي,ابراهيمي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1909303,
4388,مركزي درگز,مركزي درگز,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910100,
4389,تكاب - مركزي درگز,تكاب - مركزي درگز,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910101,
4390,خاخيان,خاخيان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910102,
4391,چاپشلو,چاپشلو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910200,
4392,قره باشلو,قره باشلو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910201,
4393,ميانكوه,ميانكوه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910203,
4394,كبكان,كبكان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910204,
4395,لطف اباد,لطف اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910300,
4396,ديباج,ديباج,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910301,
4397,شيلگان,شيلگان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910302,
4398,هزارمسجد,هزارمسجد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910303,
4399,نوخندان,نوخندان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910400,
4400,درونگر,درونگر,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910401,
4401,شيخها,شيخها,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910402,
4402,شهرستانه,شهرستانه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910403,
4403,برج قلعه,برج قلعه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910404,
4404,عوض محمد,عوض محمد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1910901,
4405,مركزي سبزوار,مركزي سبزوار,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911100,
4406,رباط,رباط,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911101,
4407,رباطسرپوش,رباطسرپوش,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911102,
4408,قصبه شرقي,قصبه شرقي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911103,
4409,ايزي,ايزي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911104,
4410,قصبه غربي,قصبه غربي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911105,
4411,خسروگرد,خسروگرد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911106,
4412,كراب,كراب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911107,
4413,بلاش اباد,بلاش اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911108,
4414,جوين,جوين,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911200,
4415,نقاب,نقاب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911201,
4416,بالاجوين,بالاجوين,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911202,
4417,حكم اباد,حكم اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911203,
4418,پيراكوه,پيراكوه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911204,
4419,برغمد,برغمد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911205,
4420,خوشاب,خوشاب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911300,
4421,دره يام,دره يام,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911301,
4422,مشكان,مشكان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911302,
4423,شم اباد,شم اباد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911305,
4424,رباطجز,رباطجز,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911306,
4425,داورزن,داورزن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911400,
4426,باشتين,باشتين,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911401,
4427,ريوند - داورزن,ريوند - داورزن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911402,
4428,كاه,كاه,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911403,
4429,صدخرو,صدخرو,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911404,
4430,مزينان,مزينان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911405,
4431,روداب,روداب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911500,
4432,خواشد,خواشد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911501,
4433,بجدن,بجدن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911502,
4434,فروغن,فروغن,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911503,
4435,قلعه نوروداب,قلعه نوروداب,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911504,
4436,كوه همايي,كوه همايي,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911505,
4437,اجنورد,اجنورد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911506,
4438,ششتمد,ششتمد,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911600,
4439,بيهق,بيهق,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911601,
4440,تكاب كوه ميش,تكاب كوه ميش,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911602,
4441,تندك,تندك,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911603,
4442,ربع شامات,ربع شامات,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911604,
4443,قلعه ميدان,قلعه ميدان,,13,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1911605,
