BrokerID,InvoiceRef,PartyRef,Commission,Rate,CommissionInBaseCurrency
1004,9062,80,810000.0000,1.0000000000000000,810000.0000
1005,9064,87,630000.0000,1.0000000000000000,630000.0000
1006,9066,86,2000000.0000,1.0000000000000000,2000000.0000
1007,9074,82,810000.0000,1.0000000000000000,810000.0000
1008,9088,87,990000.0000,1.0000000000000000,990000.0000
1009,9090,80,720000.0000,1.0000000000000000,720000.0000
1010,9116,86,800000.0000,1.0000000000000000,800000.0000
1011,9134,80,630000.0000,1.0000000000000000,630000.0000
1012,9136,80,810000.0000,1.0000000000000000,810000.0000
1013,9141,80,720000.0000,1.0000000000000000,720000.0000
1014,9149,80,720000.0000,1.0000000000000000,720000.0000
1015,9150,82,810000.0000,1.0000000000000000,810000.0000
1016,9160,80,1080000.0000,1.0000000000000000,1080000.0000
1017,9163,87,900000.0000,1.0000000000000000,900000.0000
1018,9192,82,990000.0000,1.0000000000000000,990000.0000
1019,9198,81,675000.0000,1.0000000000000000,675000.0000
1020,9208,87,720000.0000,1.0000000000000000,720000.0000
1021,9212,82,630000.0000,1.0000000000000000,630000.0000
1022,9223,81,810000.0000,1.0000000000000000,810000.0000
1023,9224,82,630000.0000,1.0000000000000000,630000.0000
1024,9230,80,990000.0000,1.0000000000000000,990000.0000
1025,9231,87,630000.0000,1.0000000000000000,630000.0000
1026,9234,86,850000.0000,1.0000000000000000,850000.0000
1027,9237,82,900000.0000,1.0000000000000000,900000.0000
1028,9240,81,765000.0000,1.0000000000000000,765000.0000
1029,9246,87,720000.0000,1.0000000000000000,720000.0000
1030,9254,80,810000.0000,1.0000000000000000,810000.0000
1031,9258,81,810000.0000,1.0000000000000000,810000.0000
1032,9279,82,990000.0000,1.0000000000000000,990000.0000
1033,9292,80,1170000.0000,1.0000000000000000,1170000.0000
1034,9295,80,675000.0000,1.0000000000000000,675000.0000
1035,9297,87,720000.0000,1.0000000000000000,720000.0000
1036,9307,86,800000.0000,1.0000000000000000,800000.0000
1037,9310,81,675000.0000,1.0000000000000000,675000.0000
1038,9317,86,700000.0000,1.0000000000000000,700000.0000
1039,9321,82,765000.0000,1.0000000000000000,765000.0000
1040,9325,81,810000.0000,1.0000000000000000,810000.0000
1041,9331,80,765000.0000,1.0000000000000000,765000.0000
1042,9336,80,765000.0000,1.0000000000000000,765000.0000
1043,9338,82,765000.0000,1.0000000000000000,765000.0000
1044,9341,87,720000.0000,1.0000000000000000,720000.0000
1045,9345,86,800000.0000,1.0000000000000000,800000.0000
1046,9349,86,1000000.0000,1.0000000000000000,1000000.0000
1047,9354,81,810000.0000,1.0000000000000000,810000.0000
1048,9356,87,765000.0000,1.0000000000000000,765000.0000
1049,9361,87,810000.0000,1.0000000000000000,810000.0000
1050,9363,80,810000.0000,1.0000000000000000,810000.0000
1051,9371,81,720000.0000,1.0000000000000000,720000.0000
1052,9381,80,720000.0000,1.0000000000000000,720000.0000
1053,9383,80,630000.0000,1.0000000000000000,630000.0000
1054,9385,87,765000.0000,1.0000000000000000,765000.0000
1055,9390,81,765000.0000,1.0000000000000000,765000.0000
1056,9403,86,700000.0000,1.0000000000000000,700000.0000
1057,9407,80,765000.0000,1.0000000000000000,765000.0000
1058,9412,86,1100000.0000,1.0000000000000000,1100000.0000
1059,9416,81,765000.0000,1.0000000000000000,765000.0000
1060,9419,82,765000.0000,1.0000000000000000,765000.0000
1061,9421,87,765000.0000,1.0000000000000000,765000.0000
1062,9423,86,850000.0000,1.0000000000000000,850000.0000
1063,9427,82,720000.0000,1.0000000000000000,720000.0000
1064,9435,81,720000.0000,1.0000000000000000,720000.0000
1065,9438,86,700000.0000,1.0000000000000000,700000.0000
1066,9441,81,720000.0000,1.0000000000000000,720000.0000
1067,9444,82,720000.0000,1.0000000000000000,720000.0000
1068,9447,82,720000.0000,1.0000000000000000,720000.0000
1069,9450,87,765000.0000,1.0000000000000000,765000.0000
1070,9469,87,765000.0000,1.0000000000000000,765000.0000
1071,9476,80,765000.0000,1.0000000000000000,765000.0000
1072,9481,80,630000.0000,1.0000000000000000,630000.0000
1073,9485,81,1080000.0000,1.0000000000000000,1080000.0000
1074,9486,81,1350000.0000,1.0000000000000000,1350000.0000
1075,9498,87,900000.0000,1.0000000000000000,900000.0000
1076,9507,82,630000.0000,1.0000000000000000,630000.0000
1077,9509,86,2000000.0000,1.0000000000000000,2000000.0000
1078,9517,80,1080000.0000,1.0000000000000000,1080000.0000
1079,9525,87,765000.0000,1.0000000000000000,765000.0000
1080,9535,82,720000.0000,1.0000000000000000,720000.0000
1081,9541,82,630000.0000,1.0000000000000000,630000.0000
1082,9549,81,765000.0000,1.0000000000000000,765000.0000
1083,9568,87,765000.0000,1.0000000000000000,765000.0000
1084,9569,80,765000.0000,1.0000000000000000,765000.0000
1085,9570,80,720000.0000,1.0000000000000000,720000.0000
1086,9571,81,720000.0000,1.0000000000000000,720000.0000
1087,9576,86,700000.0000,1.0000000000000000,700000.0000
1088,9586,87,765000.0000,1.0000000000000000,765000.0000
1089,9592,81,765000.0000,1.0000000000000000,765000.0000
1090,9594,86,850000.0000,1.0000000000000000,850000.0000
1091,9602,82,765000.0000,1.0000000000000000,765000.0000
1092,9608,87,1350000.0000,1.0000000000000000,1350000.0000
1093,9610,80,720000.0000,1.0000000000000000,720000.0000
1094,9618,86,800000.0000,1.0000000000000000,800000.0000
1095,9627,81,810000.0000,1.0000000000000000,810000.0000
1096,9636,82,720000.0000,1.0000000000000000,720000.0000
1097,9642,80,720000.0000,1.0000000000000000,720000.0000
1098,9648,86,850000.0000,1.0000000000000000,850000.0000
1099,9653,82,630000.0000,1.0000000000000000,630000.0000
1100,9658,81,720000.0000,1.0000000000000000,720000.0000
1101,9661,80,765000.0000,1.0000000000000000,765000.0000
1102,9666,80,900000.0000,1.0000000000000000,900000.0000
1103,9668,86,850000.0000,1.0000000000000000,850000.0000
1104,9681,80,765000.0000,1.0000000000000000,765000.0000
1105,9700,80,765000.0000,1.0000000000000000,765000.0000
1106,9719,81,1530000.0000,1.0000000000000000,1530000.0000
1107,9720,82,990000.0000,1.0000000000000000,990000.0000
1108,9721,81,1350000.0000,1.0000000000000000,1350000.0000
1109,9724,81,990000.0000,1.0000000000000000,990000.0000
1110,9725,147,765000.0000,1.0000000000000000,765000.0000
1111,9726,87,720000.0000,1.0000000000000000,720000.0000
1112,9735,82,765000.0000,1.0000000000000000,765000.0000
1113,9736,147,765000.0000,1.0000000000000000,765000.0000
1114,9750,87,720000.0000,1.0000000000000000,720000.0000
1115,9761,147,765000.0000,1.0000000000000000,765000.0000
1116,9763,81,900000.0000,1.0000000000000000,900000.0000
1117,9782,82,1080000.0000,1.0000000000000000,1080000.0000
1118,9793,86,750000.0000,1.0000000000000000,750000.0000
1119,9807,87,765000.0000,1.0000000000000000,765000.0000
1120,9813,86,800000.0000,1.0000000000000000,800000.0000
1121,9816,147,990000.0000,1.0000000000000000,990000.0000
1122,9823,81,720000.0000,1.0000000000000000,720000.0000
1123,9829,87,630000.0000,1.0000000000000000,630000.0000
1124,9838,147,810000.0000,1.0000000000000000,810000.0000
1125,9841,86,1000000.0000,1.0000000000000000,1000000.0000
1126,9848,147,765000.0000,1.0000000000000000,765000.0000
1127,9851,87,765000.0000,1.0000000000000000,765000.0000
1128,9855,82,720000.0000,1.0000000000000000,720000.0000
1129,9857,82,900000.0000,1.0000000000000000,900000.0000
1130,9869,147,720000.0000,1.0000000000000000,720000.0000
1131,9870,82,765000.0000,1.0000000000000000,765000.0000
1132,9875,86,800000.0000,1.0000000000000000,800000.0000
1133,9881,86,700000.0000,1.0000000000000000,700000.0000
1134,9889,81,900000.0000,1.0000000000000000,900000.0000
1135,9900,86,1100000.0000,1.0000000000000000,1100000.0000
1136,9907,86,800000.0000,1.0000000000000000,800000.0000
1137,9909,87,765000.0000,1.0000000000000000,765000.0000
1138,9920,82,765000.0000,1.0000000000000000,765000.0000
1139,9923,87,900000.0000,1.0000000000000000,900000.0000
1140,9925,81,765000.0000,1.0000000000000000,765000.0000
1141,9929,147,720000.0000,1.0000000000000000,720000.0000
1142,9931,82,1530000.0000,1.0000000000000000,1530000.0000
1143,9942,147,990000.0000,1.0000000000000000,990000.0000
1144,9946,86,850000.0000,1.0000000000000000,850000.0000
1145,9951,87,900000.0000,1.0000000000000000,900000.0000
1146,9958,81,630000.0000,1.0000000000000000,630000.0000
1147,9961,82,810000.0000,1.0000000000000000,810000.0000
1148,9963,87,720000.0000,1.0000000000000000,720000.0000
1149,9966,81,720000.0000,1.0000000000000000,720000.0000
1150,9968,81,810000.0000,1.0000000000000000,810000.0000
1151,9969,86,850000.0000,1.0000000000000000,850000.0000
1152,9973,147,720000.0000,1.0000000000000000,720000.0000
1153,9975,86,900000.0000,1.0000000000000000,900000.0000
1154,9981,86,1000000.0000,1.0000000000000000,1000000.0000
1155,9985,82,675000.0000,1.0000000000000000,675000.0000
1156,9989,87,810000.0000,1.0000000000000000,810000.0000
1157,9994,147,720000.0000,1.0000000000000000,720000.0000
1158,9997,147,990000.0000,1.0000000000000000,990000.0000
1159,10008,82,720000.0000,1.0000000000000000,720000.0000
1160,10023,86,750000.0000,1.0000000000000000,750000.0000
1161,10030,81,900000.0000,1.0000000000000000,900000.0000
1162,10031,81,1170000.0000,1.0000000000000000,1170000.0000
1163,10036,82,900000.0000,1.0000000000000000,900000.0000
1164,10047,82,720000.0000,1.0000000000000000,720000.0000
1165,10056,82,810000.0000,1.0000000000000000,810000.0000
1166,10060,82,720000.0000,1.0000000000000000,720000.0000
1167,10061,87,675000.0000,1.0000000000000000,675000.0000
1168,10076,147,630000.0000,1.0000000000000000,630000.0000
1169,10082,86,900000.0000,1.0000000000000000,900000.0000
1170,10092,147,630000.0000,1.0000000000000000,630000.0000
1171,10093,86,900000.0000,1.0000000000000000,900000.0000
1172,10101,147,900000.0000,1.0000000000000000,900000.0000
1173,10102,147,900000.0000,1.0000000000000000,900000.0000
1174,10103,87,720000.0000,1.0000000000000000,720000.0000
1175,10111,86,1000000.0000,1.0000000000000000,1000000.0000
1176,10116,82,900000.0000,1.0000000000000000,900000.0000
1177,10125,87,630000.0000,1.0000000000000000,630000.0000
1178,10141,87,630000.0000,1.0000000000000000,630000.0000
1179,10168,82,720000.0000,1.0000000000000000,720000.0000
1180,10180,82,720000.0000,1.0000000000000000,720000.0000
1181,10183,81,765000.0000,1.0000000000000000,765000.0000
1182,10186,147,765000.0000,1.0000000000000000,765000.0000
1183,10193,87,765000.0000,1.0000000000000000,765000.0000
1184,10198,82,720000.0000,1.0000000000000000,720000.0000
1185,10202,147,810000.0000,1.0000000000000000,810000.0000
1186,10203,147,1530000.0000,1.0000000000000000,1530000.0000
1187,10209,86,1200000.0000,1.0000000000000000,1200000.0000
1188,10219,81,720000.0000,1.0000000000000000,720000.0000
1189,10225,82,810000.0000,1.0000000000000000,810000.0000
1190,10227,87,810000.0000,1.0000000000000000,810000.0000
1191,10238,86,700000.0000,1.0000000000000000,700000.0000
1192,10243,147,720000.0000,1.0000000000000000,720000.0000
1193,10250,81,990000.0000,1.0000000000000000,990000.0000
1194,10251,87,630000.0000,1.0000000000000000,630000.0000
1195,10253,81,630000.0000,1.0000000000000000,630000.0000
1196,10276,147,720000.0000,1.0000000000000000,720000.0000
1197,10278,147,675000.0000,1.0000000000000000,675000.0000
1198,10285,87,720000.0000,1.0000000000000000,720000.0000
1199,10290,147,900000.0000,1.0000000000000000,900000.0000
1200,10296,82,765000.0000,1.0000000000000000,765000.0000
1201,10316,81,810000.0000,1.0000000000000000,810000.0000
1202,10331,87,675000.0000,1.0000000000000000,675000.0000
1203,10343,82,630000.0000,1.0000000000000000,630000.0000
1204,10350,82,765000.0000,1.0000000000000000,765000.0000
1205,10359,80,900000.0000,1.0000000000000000,900000.0000
1206,10368,80,720000.0000,1.0000000000000000,720000.0000
1207,10371,86,800000.0000,1.0000000000000000,800000.0000
1208,10380,87,675000.0000,1.0000000000000000,675000.0000
1209,10381,81,2250000.0000,1.0000000000000000,2250000.0000
1210,10422,86,850000.0000,1.0000000000000000,850000.0000
1211,10429,147,630000.0000,1.0000000000000000,630000.0000
1212,10431,82,720000.0000,1.0000000000000000,720000.0000
1213,10451,147,1800000.0000,1.0000000000000000,1800000.0000
1214,10462,80,675000.0000,1.0000000000000000,675000.0000
1215,10467,80,1350000.0000,1.0000000000000000,1350000.0000
1216,10474,82,675000.0000,1.0000000000000000,675000.0000
1217,10487,86,1100000.0000,1.0000000000000000,1100000.0000
1218,10488,87,810000.0000,1.0000000000000000,810000.0000
1219,10496,87,720000.0000,1.0000000000000000,720000.0000
1220,10507,147,720000.0000,1.0000000000000000,720000.0000
1221,10513,80,1080000.0000,1.0000000000000000,1080000.0000
1222,10517,87,765000.0000,1.0000000000000000,765000.0000
1223,10519,82,1800000.0000,1.0000000000000000,1800000.0000
1224,10536,147,810000.0000,1.0000000000000000,810000.0000
1225,10539,86,1000000.0000,1.0000000000000000,1000000.0000
1226,10541,82,900000.0000,1.0000000000000000,900000.0000
1227,10543,86,850000.0000,1.0000000000000000,850000.0000
1228,10549,82,810000.0000,1.0000000000000000,810000.0000
1229,10552,86,1000000.0000,1.0000000000000000,1000000.0000
1230,10555,86,800000.0000,1.0000000000000000,800000.0000
1231,10557,80,630000.0000,1.0000000000000000,630000.0000
1232,10561,87,630000.0000,1.0000000000000000,630000.0000
1233,10563,147,675000.0000,1.0000000000000000,675000.0000
1234,10574,86,1100000.0000,1.0000000000000000,1100000.0000
1235,10598,86,800000.0000,1.0000000000000000,800000.0000
1236,10615,147,765000.0000,1.0000000000000000,765000.0000
1237,10625,82,675000.0000,1.0000000000000000,675000.0000
1238,10630,147,675000.0000,1.0000000000000000,675000.0000
1239,10652,147,765000.0000,1.0000000000000000,765000.0000
1240,10664,82,630000.0000,1.0000000000000000,630000.0000
1241,10666,86,800000.0000,1.0000000000000000,800000.0000
1242,10670,147,900000.0000,1.0000000000000000,900000.0000
1243,10673,80,765000.0000,1.0000000000000000,765000.0000
1244,10674,82,630000.0000,1.0000000000000000,630000.0000
1245,10684,82,630000.0000,1.0000000000000000,630000.0000
1246,10689,86,800000.0000,1.0000000000000000,800000.0000
1247,10690,82,765000.0000,1.0000000000000000,765000.0000
1248,10691,80,630000.0000,1.0000000000000000,630000.0000
1249,10704,147,720000.0000,1.0000000000000000,720000.0000
1250,10710,80,765000.0000,1.0000000000000000,765000.0000
1251,10719,82,1080000.0000,1.0000000000000000,1080000.0000
1252,10727,86,700000.0000,1.0000000000000000,700000.0000
1253,10783,86,800000.0000,1.0000000000000000,800000.0000
1254,10798,80,630000.0000,1.0000000000000000,630000.0000
1255,10799,147,720000.0000,1.0000000000000000,720000.0000
1256,10802,86,850000.0000,1.0000000000000000,850000.0000
1257,10805,86,850000.0000,1.0000000000000000,850000.0000
1258,10807,80,720000.0000,1.0000000000000000,720000.0000
1259,10810,80,675000.0000,1.0000000000000000,675000.0000
1260,10812,82,810000.0000,1.0000000000000000,810000.0000
1261,10823,147,720000.0000,1.0000000000000000,720000.0000
1262,10857,147,765000.0000,1.0000000000000000,765000.0000
1263,10863,82,720000.0000,1.0000000000000000,720000.0000
1264,10866,80,810000.0000,1.0000000000000000,810000.0000
1265,10869,147,810000.0000,1.0000000000000000,810000.0000
1266,10872,147,630000.0000,1.0000000000000000,630000.0000
1267,10893,86,850000.0000,1.0000000000000000,850000.0000
1268,10903,86,700000.0000,1.0000000000000000,700000.0000
1269,10910,80,765000.0000,1.0000000000000000,765000.0000
1270,10914,80,765000.0000,1.0000000000000000,765000.0000
1271,10916,147,765000.0000,1.0000000000000000,765000.0000
1272,10919,82,810000.0000,1.0000000000000000,810000.0000
1273,10922,147,810000.0000,1.0000000000000000,810000.0000
1274,10926,86,800000.0000,1.0000000000000000,800000.0000
1275,10928,80,810000.0000,1.0000000000000000,810000.0000
1276,10939,86,800000.0000,1.0000000000000000,800000.0000
1277,10947,86,850000.0000,1.0000000000000000,850000.0000
1278,10951,80,810000.0000,1.0000000000000000,810000.0000
1279,10963,147,675000.0000,1.0000000000000000,675000.0000
1280,10965,86,800000.0000,1.0000000000000000,800000.0000
1281,10969,82,630000.0000,1.0000000000000000,630000.0000
1282,10987,147,630000.0000,1.0000000000000000,630000.0000
1283,10989,80,720000.0000,1.0000000000000000,720000.0000
1284,11025,86,1000000.0000,1.0000000000000000,1000000.0000
1285,11028,86,850000.0000,1.0000000000000000,850000.0000
1286,11044,82,630000.0000,1.0000000000000000,630000.0000
1287,11046,82,765000.0000,1.0000000000000000,765000.0000
1288,11052,147,765000.0000,1.0000000000000000,765000.0000
1289,11063,147,765000.0000,1.0000000000000000,765000.0000
1290,11068,86,950000.0000,1.0000000000000000,950000.0000
1291,11088,80,630000.0000,1.0000000000000000,630000.0000
1292,11090,86,850000.0000,1.0000000000000000,850000.0000
1293,11095,82,855000.0000,1.0000000000000000,855000.0000
1294,11098,82,810000.0000,1.0000000000000000,810000.0000
1295,11124,86,850000.0000,1.0000000000000000,850000.0000
1296,11135,86,850000.0000,1.0000000000000000,850000.0000
1297,11140,86,800000.0000,1.0000000000000000,800000.0000
1425,12179,82,810000.0000,1.0000000000000000,810000.0000
1426,12181,87,765000.0000,1.0000000000000000,765000.0000
1427,12193,147,810000.0000,1.0000000000000000,810000.0000
1428,12194,81,630000.0000,1.0000000000000000,630000.0000
1429,12204,87,1170000.0000,1.0000000000000000,1170000.0000
1430,12206,82,765000.0000,1.0000000000000000,765000.0000
1431,12208,87,630000.0000,1.0000000000000000,630000.0000
1432,12210,86,1100000.0000,1.0000000000000000,1100000.0000
1433,12224,147,720000.0000,1.0000000000000000,720000.0000
1434,12228,81,720000.0000,1.0000000000000000,720000.0000
1435,12232,80,810000.0000,1.0000000000000000,810000.0000
1436,12237,147,900000.0000,1.0000000000000000,900000.0000
1437,12240,81,720000.0000,1.0000000000000000,720000.0000
1438,12253,86,700000.0000,1.0000000000000000,700000.0000
1439,12270,87,630000.0000,1.0000000000000000,630000.0000
1440,12273,147,900000.0000,1.0000000000000000,900000.0000
1441,12274,86,850000.0000,1.0000000000000000,850000.0000
1442,12280,82,720000.0000,1.0000000000000000,720000.0000
1443,12298,82,630000.0000,1.0000000000000000,630000.0000
1444,12300,81,765000.0000,1.0000000000000000,765000.0000
1445,12302,80,630000.0000,1.0000000000000000,630000.0000
1446,12309,80,720000.0000,1.0000000000000000,720000.0000
1447,12329,147,900000.0000,1.0000000000000000,900000.0000
1448,12338,87,720000.0000,1.0000000000000000,720000.0000
1449,12339,82,720000.0000,1.0000000000000000,720000.0000
1450,12355,86,850000.0000,1.0000000000000000,850000.0000
1451,12356,81,675000.0000,1.0000000000000000,675000.0000
1452,12359,86,850000.0000,1.0000000000000000,850000.0000
1453,12363,81,810000.0000,1.0000000000000000,810000.0000
1454,12364,147,765000.0000,1.0000000000000000,765000.0000
1455,12380,80,990000.0000,1.0000000000000000,990000.0000
1456,12393,86,800000.0000,1.0000000000000000,800000.0000
1457,12396,80,630000.0000,1.0000000000000000,630000.0000
1458,12402,87,1350000.0000,1.0000000000000000,1350000.0000
1459,12407,147,900000.0000,1.0000000000000000,900000.0000
1460,12428,80,765000.0000,1.0000000000000000,765000.0000
1461,12435,81,630000.0000,1.0000000000000000,630000.0000
1462,12438,82,630000.0000,1.0000000000000000,630000.0000
1463,12440,86,700000.0000,1.0000000000000000,700000.0000
1464,12442,82,630000.0000,1.0000000000000000,630000.0000
1465,12459,147,720000.0000,1.0000000000000000,720000.0000
1466,12462,82,810000.0000,1.0000000000000000,810000.0000
1467,12488,147,675000.0000,1.0000000000000000,675000.0000
1468,12495,81,810000.0000,1.0000000000000000,810000.0000
1469,12501,80,1080000.0000,1.0000000000000000,1080000.0000
1470,12507,86,800000.0000,1.0000000000000000,800000.0000
1471,12510,82,765000.0000,1.0000000000000000,765000.0000
1472,12516,86,900000.0000,1.0000000000000000,900000.0000
1473,12517,147,675000.0000,1.0000000000000000,675000.0000
1474,12520,86,700000.0000,1.0000000000000000,700000.0000
1475,12530,86,1100000.0000,1.0000000000000000,1100000.0000
1476,12540,80,765000.0000,1.0000000000000000,765000.0000
1477,12552,80,720000.0000,1.0000000000000000,720000.0000
1478,12560,82,810000.0000,1.0000000000000000,810000.0000
1479,12561,147,810000.0000,1.0000000000000000,810000.0000
1480,12569,80,720000.0000,1.0000000000000000,720000.0000
1481,12579,147,630000.0000,1.0000000000000000,630000.0000
1482,12587,82,810000.0000,1.0000000000000000,810000.0000
1483,12593,82,900000.0000,1.0000000000000000,900000.0000
1484,12596,80,675000.0000,1.0000000000000000,675000.0000
1485,12598,80,765000.0000,1.0000000000000000,765000.0000
1486,12603,86,800000.0000,1.0000000000000000,800000.0000
1487,12626,86,1100000.0000,1.0000000000000000,1100000.0000
1488,12633,86,700000.0000,1.0000000000000000,700000.0000
1489,12639,80,765000.0000,1.0000000000000000,765000.0000
1490,12654,81,1800000.0000,1.0000000000000000,1800000.0000
1491,12669,147,630000.0000,1.0000000000000000,630000.0000
1492,12676,87,630000.0000,1.0000000000000000,630000.0000
1493,12690,86,1200000.0000,1.0000000000000000,1200000.0000
1494,12696,86,1200000.0000,1.0000000000000000,1200000.0000
1495,12706,82,720000.0000,1.0000000000000000,720000.0000
1496,12708,82,720000.0000,1.0000000000000000,720000.0000
1497,12709,147,630000.0000,1.0000000000000000,630000.0000
1498,12718,87,675000.0000,1.0000000000000000,675000.0000
1499,12719,80,900000.0000,1.0000000000000000,900000.0000
1500,12724,86,700000.0000,1.0000000000000000,700000.0000
1501,12742,147,720000.0000,1.0000000000000000,720000.0000
1502,12743,147,1440000.0000,1.0000000000000000,1440000.0000
1503,12746,87,1080000.0000,1.0000000000000000,1080000.0000
1504,12765,147,810000.0000,1.0000000000000000,810000.0000
1505,12766,80,720000.0000,1.0000000000000000,720000.0000
1506,12770,86,1500000.0000,1.0000000000000000,1500000.0000
1507,12771,82,1170000.0000,1.0000000000000000,1170000.0000
1508,12783,81,900000.0000,1.0000000000000000,900000.0000
1509,12805,87,765000.0000,1.0000000000000000,765000.0000
1510,12826,80,810000.0000,1.0000000000000000,810000.0000
1511,12832,82,900000.0000,1.0000000000000000,900000.0000
1512,12842,80,1350000.0000,1.0000000000000000,1350000.0000
1513,12863,81,765000.0000,1.0000000000000000,765000.0000
1514,12865,80,675000.0000,1.0000000000000000,675000.0000
1515,12881,82,765000.0000,1.0000000000000000,765000.0000
1516,12883,86,750000.0000,1.0000000000000000,750000.0000
1517,12884,87,810000.0000,1.0000000000000000,810000.0000
1518,12895,81,1080000.0000,1.0000000000000000,1080000.0000
1519,12902,81,765000.0000,1.0000000000000000,765000.0000
1520,12903,82,810000.0000,1.0000000000000000,810000.0000
1521,12905,147,720000.0000,1.0000000000000000,720000.0000
1522,12923,147,1170000.0000,1.0000000000000000,1170000.0000
1523,12930,87,810000.0000,1.0000000000000000,810000.0000
1524,12944,86,850000.0000,1.0000000000000000,850000.0000
1525,12947,80,675000.0000,1.0000000000000000,675000.0000
1526,12956,86,850000.0000,1.0000000000000000,850000.0000
1527,12965,81,765000.0000,1.0000000000000000,765000.0000
1528,12968,80,720000.0000,1.0000000000000000,720000.0000
1529,12969,87,675000.0000,1.0000000000000000,675000.0000
1530,12978,80,720000.0000,1.0000000000000000,720000.0000
1531,12982,147,810000.0000,1.0000000000000000,810000.0000
1532,13003,87,675000.0000,1.0000000000000000,675000.0000
1533,13008,80,720000.0000,1.0000000000000000,720000.0000
1534,13014,86,1000000.0000,1.0000000000000000,1000000.0000
1535,13032,87,900000.0000,1.0000000000000000,900000.0000
1536,13036,80,720000.0000,1.0000000000000000,720000.0000
1537,13049,80,630000.0000,1.0000000000000000,630000.0000
1538,13060,80,765000.0000,1.0000000000000000,765000.0000
1539,13069,86,1000000.0000,1.0000000000000000,1000000.0000
1540,13080,147,765000.0000,1.0000000000000000,765000.0000
1541,13087,147,630000.0000,1.0000000000000000,630000.0000
1542,13091,80,810000.0000,1.0000000000000000,810000.0000
1543,13098,87,720000.0000,1.0000000000000000,720000.0000
1544,13099,87,810000.0000,1.0000000000000000,810000.0000
1545,13101,86,700000.0000,1.0000000000000000,700000.0000
1546,13105,134,750000.0000,1.0000000000000000,750000.0000
1547,13108,80,810000.0000,1.0000000000000000,810000.0000
1548,13116,87,900000.0000,1.0000000000000000,900000.0000
1549,13117,86,900000.0000,1.0000000000000000,900000.0000
1550,13120,80,765000.0000,1.0000000000000000,765000.0000
1551,13124,86,800000.0000,1.0000000000000000,800000.0000
1552,13132,80,630000.0000,1.0000000000000000,630000.0000
1553,13138,86,850000.0000,1.0000000000000000,850000.0000
1854,15091,216,720000.0000,1.0000000000000000,720000.0000
1855,15093,147,3600000.0000,1.0000000000000000,3600000.0000
1856,15096,81,630000.0000,1.0000000000000000,630000.0000
1857,15100,87,720000.0000,1.0000000000000000,720000.0000
1858,15105,216,810000.0000,1.0000000000000000,810000.0000
1859,15107,81,1800000.0000,1.0000000000000000,1800000.0000
1860,15138,80,765000.0000,1.0000000000000000,765000.0000
1861,15143,86,900000.0000,1.0000000000000000,900000.0000
1862,15144,87,765000.0000,1.0000000000000000,765000.0000
1863,15152,216,630000.0000,1.0000000000000000,630000.0000
1864,15177,81,765000.0000,1.0000000000000000,765000.0000
1865,15178,147,765000.0000,1.0000000000000000,765000.0000
1866,15197,81,900000.0000,1.0000000000000000,900000.0000
1867,15205,216,675000.0000,1.0000000000000000,675000.0000
1868,15207,216,765000.0000,1.0000000000000000,765000.0000
1869,15208,86,2000000.0000,1.0000000000000000,2000000.0000
1870,15210,86,700000.0000,1.0000000000000000,700000.0000
1871,15213,80,900000.0000,1.0000000000000000,900000.0000
1872,15223,87,810000.0000,1.0000000000000000,810000.0000
1873,15238,81,900000.0000,1.0000000000000000,900000.0000
1874,15245,80,720000.0000,1.0000000000000000,720000.0000
1875,15247,147,630000.0000,1.0000000000000000,630000.0000
1876,15256,216,630000.0000,1.0000000000000000,630000.0000
1877,15259,147,900000.0000,1.0000000000000000,900000.0000
1878,15277,80,765000.0000,1.0000000000000000,765000.0000
1879,15280,216,720000.0000,1.0000000000000000,720000.0000
1880,15288,86,1000000.0000,1.0000000000000000,1000000.0000
1881,15290,87,1080000.0000,1.0000000000000000,1080000.0000
1882,15295,86,900000.0000,1.0000000000000000,900000.0000
1883,15300,87,720000.0000,1.0000000000000000,720000.0000
1915,15526,81,765000.0000,1.0000000000000000,765000.0000
1916,15528,86,900000.0000,1.0000000000000000,900000.0000
1917,15530,80,765000.0000,1.0000000000000000,765000.0000
1918,15542,80,1530000.0000,1.0000000000000000,1530000.0000
1919,15547,147,900000.0000,1.0000000000000000,900000.0000
1920,15552,147,720000.0000,1.0000000000000000,720000.0000
1921,15578,216,720000.0000,1.0000000000000000,720000.0000
1922,15585,216,630000.0000,1.0000000000000000,630000.0000
1923,15586,81,765000.0000,1.0000000000000000,765000.0000
1924,15590,81,765000.0000,1.0000000000000000,765000.0000
1925,15602,87,900000.0000,1.0000000000000000,900000.0000
1926,15606,80,765000.0000,1.0000000000000000,765000.0000
1927,15607,87,720000.0000,1.0000000000000000,720000.0000
1928,15616,80,2250000.0000,1.0000000000000000,2250000.0000
1929,15621,80,900000.0000,1.0000000000000000,900000.0000
1930,15627,86,850000.0000,1.0000000000000000,850000.0000
1931,15628,87,900000.0000,1.0000000000000000,900000.0000
1932,15631,147,810000.0000,1.0000000000000000,810000.0000
1933,15636,86,800000.0000,1.0000000000000000,800000.0000
1934,15638,80,810000.0000,1.0000000000000000,810000.0000
1935,15643,147,765000.0000,1.0000000000000000,765000.0000
1936,15654,216,720000.0000,1.0000000000000000,720000.0000
1937,15659,147,810000.0000,1.0000000000000000,810000.0000
1938,15661,216,630000.0000,1.0000000000000000,630000.0000
