Date,Loan,ContractRef,ContractingStatus,BankAccountRef,SubmitedToBankCheque,CashRef,InCashCheque,ProtestedCheque,PartyRef,CustomerRemaining,IsCustomerOpening
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4550000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2900000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,59,2400000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4700000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,14350000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,10350000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,140,2400000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,16850000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,14350000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,82,3200000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,62,3040000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6100000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5950000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5400000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6250000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,98,2700000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,76,3200000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-2211390000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6800000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-65650000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-100290000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-10000000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-3000000.0000,0
2026-04-07,0.0000,,0.0000,,0.0000,,0.0000,0.0000,152,126360000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,152,17582000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,182,3175000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-5700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,42,-4960000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-269320000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-19700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-2122730000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9450000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,15800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,87,2850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9750000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7050000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6550000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,15050000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7450000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,64,100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10330000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,15000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,43,2160000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13250000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7170000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1760000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8750000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,8350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12750000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,19200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6550000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,14700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,18000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,14500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8450000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,20140000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8470000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,14740000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10250000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,9900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,76,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9880000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,2700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,10900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3620000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6750000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,15550000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3550000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,19550000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9880000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,5900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12690000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7170000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7050000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,9700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,15450000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10600000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10600000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6660000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,9700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,8750000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,51500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,23050000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,24750000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,16300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,11650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3600000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12300000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5900000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,9700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13350000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7800000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,30200000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,9550000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,19500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,24150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,14550000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11380000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12400000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,8100000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6500000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9370000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6850000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,31150000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4650000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,2950000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11600000.0000,0
2026-04-08,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8250000.0000,0
